open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,SMA,EMA,%K,%D,macd,macdsignal,BB_lower,BB_middle,BB_upper,SMA_short,SMA_long,ATR,RSI,RSI_min,RSI_max,RSI_support,RSI_resistance,volume_ma,rsi_potential_breakout,rsi_ema,rsi_breakout,EMA_50,EMA_200
1652482800000,29809.47000000,29850.0,29200.0,29287.05,3504.14425,1652486399999,103075809.45199640,62129,1519.65931000,44714737.26822160,0,,,,,,,,,,,,,,,,,,,False,,False,,
1652486400000,29287.05000000,29622.69,29219.37,29507.47,2140.68787,1652489999999,63034188.56061820,51153,1140.34851000,33577611.35306810,0,,,,,,,,,,,,,,,,,,,False,,False,,
1652490000000,29507.47000000,29824.69,29368.23,29706.36,2144.64476,1652493599999,63590702.92478390,49927,1158.33208000,34351422.12212150,0,,,,,,,,,,,,,,,,,,2596.4922933333332,False,,False,,
1652493600000,29706.35000000,29769.27,29513.37,29524.44,1467.34231,1652497199999,43528469.52159400,39635,689.69262000,20460704.96027240,0,,,,,,,,,,,,,,,,,,1917.5583133333337,False,,False,,
1652497200000,29524.45000000,29688.0,29466.84,29569.89,1681.71065,1652500799999,49712904.28021880,40471,998.90599000,29527948.00325490,0,,,,,,,,,,,,,,,,,,1764.5659066666667,False,,False,,
1652500800000,29569.89000000,29591.71,29200.0,29355.87,2046.54519,1652504399999,60123396.86901350,55192,1049.96545000,30850016.76216660,0,,,,,,,,,,,,,,,,,,1731.8660499999999,False,,False,,
1652504400000,29355.87000000,29526.83,29271.84,29451.96,1197.19198,1652507999999,35206388.91069120,40625,637.84782000,18757657.77377430,0,,,,,,,,,,,,,,,,,,1641.8159400000002,False,,False,,
1652508000000,29451.95000000,29611.7,29390.2,29510.26,1046.08964,1652511599999,30857982.63422390,38659,547.37586000,16145371.50437970,0,,,,,,,,,,,,,,,,,,1429.9422700000002,False,,False,,
1652511600000,29510.26000000,29584.1,29400.0,29431.59,1057.35956,1652515199999,31190912.14105810,33595,535.39111000,15793570.90690960,0,,,,,,,,,,,,,,,,,,1100.2137266666668,False,,False,,
1652515200000,29431.58000000,29599.51,29361.01,29538.33,1194.9528,1652518799999,35214855.49187310,40344,647.15837000,19072631.57004220,0,,,,,,,,,,,,,,,,,,1099.4673333333333,False,,False,,
1652518800000,29538.32000000,29599.41,29364.0,29495.68,1850.89921,1652522399999,54544100.54628150,52736,981.01338000,28911256.41247300,0,,,,,,,,,,,,,,,,,,1367.73719,False,,False,,
1652522400000,29495.69000000,29590.99,29252.19,29321.18,1953.16818,1652525999999,57396021.88470570,58759,978.35351000,28758857.69326670,0,,,,,,,,,,,,,,,,,,1666.3400633333333,False,,False,,
1652526000000,29321.18000000,29374.14,28830.0,29074.24,5336.9299,1652529599999,155031267.79333350,102786,2338.29358000,67930295.18313230,0,,,,,,,,,,,,,,,,,,3046.9990966666664,False,,False,,
1652529600000,29074.24000000,29260.29,28949.35,29102.21,2171.69093,1652533199999,63182554.42048330,52552,1041.90522000,30322119.75488890,0,,,,,,,,,,,,,,,,,,3153.92967,False,,False,,
1652533200000,29102.21000000,29169.1,28786.76,28835.22,2671.76609,1652536799999,77306089.94940740,64765,1236.94589000,35785484.42922600,0,,,,,,,,,,,,,,,,,,3393.462306666667,False,,False,,
1652536800000,28835.23000000,28981.5,28660.76,28942.74,2454.75831,1652540399999,70720209.06320010,55999,1423.25635000,40995900.54020450,0,,,,,,,,,,,,,,,,,,2432.7384433333336,False,,False,,
1652540400000,28942.73000000,29098.08,28768.0,28818.06,1633.8505,1652543999999,47231803.40656770,43394,821.64292000,23751274.09005870,0,,,,,,,,,,,,,,,,,,2253.4583,False,,False,,
1652544000000,28818.05000000,29694.15,28630.0,29351.51,3995.66511,1652547599999,116596599.73735120,80496,2108.05619000,61537064.19730780,0,,,,,,,,,,,,,,,,,,2694.757973333333,False,,False,,
1652547600000,29351.50000000,29626.06,29250.0,29613.1,2215.29536,1652551199999,65228147.41430720,51864,1177.59581000,34677750.62010060,0,,,,,,,,,,,,,,,,,,2614.93699,False,,False,,
1652551200000,29613.09000000,29942.82,29464.07,29526.58,3567.72511,1652554799999,106045636.68679020,60748,1860.18567000,55297221.34454530,0,,,,,,,,,,,,,,,,,,3259.56186,False,,False,,
1652554800000,29526.57000000,29650.0,29285.19,29338.78,1836.70139,1652558399999,54093515.68897070,35616,794.64491000,23384048.56771120,0,,,,,,,,,,,,,,,,,,2539.9072866666666,False,,False,,
1652558400000,29338.79000000,29653.69,29300.0,29380.36,1366.23736,1652561999999,40235779.86811850,34086,595.90849000,17549567.28934150,0,,,,,,,,,,,,,,,,,,2256.8879533333334,False,,False,,
1652562000000,29380.36000000,29886.68,29365.2,29701.15,1274.72069,1652565599999,37733156.83334300,35777,695.46531000,20599291.12540000,0,,,,,,,,,,,,,,,,,,1492.5531466666669,False,,False,,
1652565600000,29701.15000000,30343.27,29578.28,30239.33,2660.41806,1652569199999,79580156.72460440,48406,1397.74591000,41843172.56479660,0,,,,,,,,,,,,,,,,,,1767.12537,False,,False,,
1652569200000,30239.33000000,30300.0,29900.0,30086.74,2129.52767,1652572799999,64098612.14935140,37041,1052.14040000,31665715.42201410,0,,,,,,,,,,,,,,,,,,2021.555473333333,False,,False,,
1652572800000,30086.74000000,30273.21,29933.73,29963.54,1993.34578,1652576399999,59975999.59049920,34531,1006.52891000,30281275.58517990,0,,,,,205.7403307618879,,,,,,,,,,,,,2261.09717,False,,False,,
1652576400000,29963.55000000,29996.62,29818.85,29936.69,1445.66819,1652579999999,43208039.62757030,27084,771.57476000,23054808.78376050,0,,,,,212.99312230366922,,,,,,,,,,,,,1856.1805466666667,False,,False,,
1652580000000,29936.70000000,30076.08,29746.0,29849.99,1431.24665,1652583599999,42738432.24439460,30357,729.91941000,21795684.96764590,0,,,,,209.33199747397157,,,,,,,,,,,,,1623.4202066666667,False,,False,,
1652583600000,29850.00000000,29900.69,29553.47,29721.65,1098.92167,1652587199999,32642919.15294700,26734,560.99081000,16665119.82021930,0,,,,,193.84009628290733,,,,,,,,,,,,,1325.2788366666666,False,,False,,
1652587200000,29721.66000000,29799.0,29480.0,29614.12,1111.16595,1652590799999,32950774.90790160,25700,498.29353000,14776516.06775360,0,,,,,170.91567117557497,,,,,,,,,,,,,1213.77809,False,,False,,
1652590800000,29614.11000000,29839.56,29495.62,29802.34,1202.26267,1652594399999,35683187.05892680,30800,592.23552000,17579836.27703610,0,,,,,166.02188317210312,,,,,,,,,,,,,1137.4500966666667,False,,False,,
1652594400000,29802.33000000,30008.33,29716.46,29961.08,1325.40016,1652597999999,39553841.64342970,31555,646.40392000,19292881.69253910,0,,,,,172.95875145231548,,,,,,,,,,,,,1212.9429266666666,False,,False,,
1652598000000,29961.08000000,30061.54,29785.56,29825.99,1616.6976,1652601599999,48349815.09239670,34844,817.50886000,24451294.37515260,0,,,,,165.64616960402418,,,,,,,,,,,,,1381.4534766666666,False,,False,,
1652601600000,29826.00000000,29859.55,29547.48,29587.86,1320.55139,1652605199999,39204293.73482670,35167,589.95565000,17511147.77506440,0,,,,,139.03310781857,181.8312366716693,,,,,,,,,,,,1420.8830500000001,False,,False,,
1652605200000,29587.86000000,29794.53,29551.92,29757.22,1121.00979,1652608799999,33269121.30514470,30572,634.36650000,18827289.83181980,0,,,,,130.10819493459348,171.48662832425416,,,,,,,,,,,,1352.7529266666668,False,,False,,
1652608800000,29757.23000000,29952.01,29564.47,29947.03,1351.45212,1652612399999,40192758.04884520,31318,742.93310000,22096167.26859700,0,,,,,136.77456580972284,164.5442158213479,,,,,,,,,,,,1264.3377666666668,False,,False,,
1652612400000,29947.04000000,30327.68,29783.78,30241.46,3154.0121,1652615999999,94928479.39524680,55049,1718.01861000,51728518.74378300,0,,,,,163.92611489069168,164.42059563521667,,,,,,,,,,,,1875.4913366666667,False,,False,,
1652616000000,30241.46000000,30561.37,30178.55,30310.0,2931.84734,1652619599999,89036505.38947260,62064,1612.53969000,48974125.46580320,0,,,,,188.7981705536622,169.29611061890577,,,,,,,,,,,,2479.1038533333335,False,,False,,
1652619600000,30309.99000000,30400.0,30100.0,30181.92,1968.76131,1652623199999,59513809.45495380,45002,1010.05487000,30534730.84915560,0,,,,,195.9160697704865,174.62010244922195,,,,,,,,,,,,2684.8735833333335,False,,False,,
1652623200000,30181.92000000,30223.34,29782.01,29974.67,2491.0891,1652626799999,74654530.03758690,46655,1145.92134000,34344359.22461930,0,,,,,182.72734613955618,176.2415511872888,,,,,,,,,,,,2463.89925,False,,False,,
1652626800000,29974.67000000,30178.41,29847.82,30013.47,1516.2471,1652630399999,45467257.01207960,40374,734.25202000,22018838.49448780,0,,,,,173.40709433595475,175.674659817022,,,,,,,,,,,,1992.0325033333338,False,,False,,
1652630400000,30013.46000000,30296.36,29950.01,30213.05,1946.545,1652633999999,58613787.51285320,45671,932.58354000,28089797.92243790,0,,,,,180.04966520964444,176.54966089554648,,,,,,,,,,,,1984.6270666666667,False,,False,,
1652634000000,30213.05000000,30293.22,29962.95,29990.0,1233.80988,1652637599999,37201748.68318510,31497,574.53176000,17326522.69338380,0,,,,,165.40894819946698,174.32151835633059,,,,,,,,,,,,1565.5339933333335,False,,False,,
1652637600000,29990.01000000,30423.0,29936.49,30312.1,1902.52848,1652641199999,57419354.73862760,44056,1025.44028000,30956959.79183670,0,,,,,177.74788560516754,175.006791806098,,,,,,,,,,,,1694.2944533333332,False,,False,,
1652641200000,30312.11000000,30500.0,30190.0,30457.88,1443.98443,1652644799999,43814705.98303730,37442,791.42207000,24016663.45852210,0,,,,,197.01870111556127,179.40917366799067,,,,,,,,,,,,1526.7742633333335,False,,False,,
1652644800000,30457.88000000,31180.0,30355.22,31058.19,5900.34861,1652648399999,182188113.79055500,129929,3445.77850000,106385820.36182410,0,,,,,257.75966824061834,195.0792725825162,,,,,,,,,,,,3082.2871733333336,False,,False,,
1652648400000,31058.19000000,31220.0,30858.01,31075.87,2055.70975,1652651999999,63748045.66757880,46351,1058.84899000,32843993.33455530,0,,,,,303.82168330167406,216.8277547263478,,,,,,,,,,,,3133.3475966666665,False,,False,,
1652652000000,31075.87000000,31460.0,31075.36,31090.7,3106.7429,1652655599999,97020891.96809750,57687,1654.73722000,51680437.82247900,0,,,,,337.63082121786283,240.9883680246508,,,,,,,,,,,,3687.60042,False,,False,,
1652655600000,31090.70000000,31397.93,31047.61,31328.89,1606.32115,1652659199999,50123514.19026090,36330,868.52214000,27099973.00179260,0,,,,,379.2727290300609,268.64524022573283,,,,,,,,,,,,2256.2579333333333,False,,False,,
1652659200000,31328.89000000,31328.9,31048.0,31111.5,2286.18686,1652662799999,71178681.72477340,50991,1134.81244000,35328705.89058830,0,,,,,390.2343066147696,292.9630535035402,,,,29820.7462,,,,,,,,2333.0836366666667,False,,False,29820.746199999998,
1652662800000,31111.50000000,31159.52,30686.55,30776.06,3244.77632,1652666399999,100077898.39140510,59029,1543.04813000,47578725.29824590,0,,,,,367.616576157041,307.89375803424036,,,,29850.526400000002,,,,,,,,2379.0947766666663,False,,False,29858.209486274507,
1652666400000,30776.05000000,30780.0,30376.0,30496.35,2662.42791,1652669999999,81230890.06494560,52926,1365.59697000,41672502.48463380,0,,,,,323.39372094193095,310.9937506157785,,,,29870.304,,,,,,,,2731.130363333333,False,,False,29883.234604459823,
1652670000000,30496.36000000,30520.87,30211.32,30323.23,1621.39927,1652673599999,49162220.88682550,32481,858.20002000,26017515.75656460,0,,,,,271.25064382533674,303.0451292576901,,,,29882.6414,,,,,,,,2509.5344999999998,False,,False,29900.489325853556,
1652673600000,30323.23000000,30443.04,30132.86,30330.01,1703.80175,1652677199999,51664138.92605950,39731,871.16831000,26421462.27356730,0,,,,,227.84748490122365,288.00560038639685,,,,29898.7528,,,,,,,,1995.8763099999999,False,,False,29917.333273859298,
1652677200000,30330.00000000,30473.31,30250.01,30291.11,1476.27189,1652680799999,44847112.35036620,35038,718.81657000,21835283.89752200,0,,,,,188.14247452020936,268.0329752131594,,,,29913.177200000002,,,,,,,,1600.49097,False,,False,29931.991184688344,
1652680800000,30291.12000000,30291.12,29376.2,29578.31,6918.515,1652684399999,205651571.24626490,113656,3057.25784000,90835675.28580060,0,,,,,98.02894815878608,234.03216980228473,,,,29917.625999999997,,,,,,,,3366.196213333333,False,,False,29918.12133430841,
1652684400000,29578.30000000,29741.28,29258.0,29593.89,3162.7921,1652687999999,93334660.64427140,59740,1529.31245000,45129246.24592490,0,,,,,27.55289248349436,192.73631433852668,,,,29920.4646,,,,,,,,3852.52633,False,,False,29905.406380021806,
1652688000000,29593.89000000,29900.0,29574.06,29797.9,2603.53405,1652691599999,77454522.30439590,63303,1283.88861000,38198726.50479240,0,,,,,-11.703081535419187,151.84843516373752,,,,29926.217399999998,,,,,,,,4228.280383333334,False,,False,29901.190443550364,
1652691600000,29797.90000000,29797.91,29470.0,29611.29,2713.75496,1652695199999,80448918.26004990,69251,1287.09604000,38153871.95456480,0,,,,,-57.21208589171147,110.03633095264773,,,,29929.811400000002,,,,,,,,2826.693703333334,False,,False,29889.821798705252,
1652695200000,29611.29000000,30205.0,29433.9,30177.89,4060.74717,1652698799999,121276388.54138000,82689,2260.30381000,67537711.77322600,0,,,,,-47.01643875329319,78.62577701145956,,,,29942.602600000002,,,,,,,,3126.0120599999996,False,,False,29901.11859091289,
1652698800000,30177.89000000,30202.18,29918.81,29950.95,2414.71277,1652702399999,72522147.44423890,66403,1222.21839000,36707161.11218490,0,,,,,-56.596072035117686,51.58140720214411,,,,29951.708000000002,,,,,,,,3063.071633333333,False,,False,29903.07276381827,
